asset_id,technical_name,source_ref,column_names_text,business_domain,y_pred,y_pred_alt,confidence,confidence_band,match_llm,llm_consensus_score,review_reason
1091988,BI_SPECIALIST,PS_BI_SPECIALIST,ADD_DTTM | BILL_AUTHORITY_FLG | BILLING_SPECIALIST | EFFDT | EFF_STATUS | EXT_EMAIL_ADDR | LAST_MAINT_OPRID | LAST_UPDATE_DTTM | NAME1 | OPRID | PHONE | SETID,RH,RH,IT & Sécurité,0.6644,medium,1,1.0,rare_class_uncertain
1038288,SYSADM.PS_GM_IN_APPT_TYPE,PS_GM_IN_APPT_TYPE,APPOINTMENT_TYPE | APPT_TYPE_MONTHS | DESCR | EFFDT | EFF_STATUS | END_DT | INSTID | SETID,RH,RH,Other,0.6644,medium,1,1.0,rare_class_uncertain
1075598,SYSADM.PS_SRBT_REBATE_TMP,PS_SRBT_REBATE_TMP,BUSINESS_UNIT | CURRENCY_CD | CUST_ID | END_DATE | PROCESS_INSTANCE | REBATE_AMT | REBATE_FLAG | SRBT_ID,Ventes & Clients,Ventes & Clients,Finance & Contrôle,0.6656,medium,1,1.0,rare_class_uncertain
1074512,SYSADM.PS_SPB_TEAM,PS_SPB_TEAM,DESCR | DESCRSHORT | EFFDT | EFF_STATUS | NOTIFY_MEMBERS | SETID | TEAM_ID | TEAM_TYPE,RH,RH,Other,0.6658,medium,1,1.0,rare_class_uncertain
1035639,SYSADM.PS_FO_CAND_NOTES,PS_FO_CAND_NOTES,CANDIDATE_ID | CANDIDATE_TYPE | FO_CANDIDATE_NOTES | LASTUPDDTTM,RH,RH,Other,0.6664,medium,1,1.0,rare_class_uncertain
1164738,TR_DASH_BSL_EXC,PS_TR_DASH_BSL_EXC,BANK_ACCT_KEY | BANK_CD | OPRID | SETID,RH,RH,IT & Sécurité,0.6665,medium,1,1.0,rare_class_uncertain
1035520,SYSADM.PS_FL_WC_EMAIL_LNG,PS_FL_WC_EMAIL_LNG,EMAIL_SUBJECT80 | EMAIL_TEXTLONG | LANGUAGE_CD | PNLNAME,Ventes & Clients,Ventes & Clients,Other,0.6673,medium,1,1.0,rare_class_uncertain
1129064,MANUAL_POSN_ENT,PS_MANUAL_POSN_ENT,AMOUNT | BANK_ACCT_KEY | BANK_CD | BANK_SETID | BUSINESS_UNIT | CURRENCY_CD | DAYOFMONTH | DAYOFTHEWEEK | DESCR50 | DTTM_STAMP_SEC | GRP_BY_FIELD_1 | GRP_BY_FIELD_2 | GRP_BY_FIELD_3 | GRP_BY_FIELD_4 | GRP_BY_FIELD_5 | GRP_BY_FIELD_6 | GRP_BY_FIELD_7 | MONTHCD | OPRID | POS_CATEGORY | REFERENCE | SEQ_NBR | SETID | SOURCE_SET | VALUE_DT | WORKSHEET_ID,RH,RH,Finance & Contrôle,0.6674,medium,1,1.0,rare_class_uncertain
1153931,RS_SO_STATUS,PS_RS_SO_STATUS,BUSINESS_UNIT | DESCR | LASTUPDDTTM | LASTUPDOPRID | SO_ID | SO_STATUS,Ventes & Clients,Ventes & Clients,Other,0.6683,medium,1,1.0,rare_class_uncertain
1162474,SRBT_REBATE_TMP,PS_SRBT_REBATE_TMP,BUSINESS_UNIT | CURRENCY_CD | CUST_ID | END_DATE | PROCESS_INSTANCE | REBATE_AMT | REBATE_FLAG | SRBT_ID,Finance & Contrôle,Ventes & Clients,Finance & Contrôle,0.6687,medium,0,0.5,rare_class_uncertain
1115607,EX_PRJRES_TAO,PS_EX_PRJRES_TAO,ACTIVITY_ID | AFFILIATE | AFFILIATE_INTRA1 | AFFILIATE_INTRA2 | ANALYSIS_TYPE | BI_DISTRIB_STATUS | BUDGET_REF | BUSINESS_UNIT_GL | BUSINESS_UNIT_PC | CHARTFIELD1 | CHARTFIELD2 | CHARTFIELD3 | CLASS_FLD | DATE_UNDER_RPT | DEPTID | DESCR60 | EMPLID | EMPL_RCD | FUND_CODE | JOBCODE | OPERATING_UNIT | PC_DISTRIB_STATUS | PROCESS_INSTANCE | PRODUCT | PROGRAM_CODE | PROJECT_ID | RESOURCE_CATEGORY | RESOURCE_SUB_CAT | RESOURCE_TYPE | TIME_QUANTITY | TIME_SHEET_ID | TRC | UNIT_OF_MEASURE,RH,RH,Finance & Contrôle,0.6688,medium,1,0.5,rare_class_uncertain
1102348,CUST_TEO3,PS_CUST_TEO3,ADD_DT | ADDRESS_SEQ_BRK | ADDRESS_SEQ_IND | ADDRESS_SEQ_NUM | ADDRESS_SEQ_SHIP | ADDRESS_SEQ_SOLD | ALLOW_COPI | BILL_TO_FLG | BROKER_FLG | CFDA_NBR | CNTCT_SEQ_IPAC | CNTCT_SEQ_NUM | CNTCT_SEQ_SHIP | CNTCT_SEQ_SOLD | CONSOL_BUS_UNIT | CONT_ALLOW_PCT | CONT_NO_ALLW_PCT | CORPORATE_CUST_ID | CORPORATE_SETID | COST_LIV_INCR_PCT | CRSPD_CUST_ID | CRSPD_SETID | CURRENCY_CD | CUR_RT_TYPE | CUST_FIELD_C10_A | CUST_FIELD_C10_B | CUST_FIELD_C10_C | CUST_FIELD_C10_D | CUST_FIELD_C1_A | CUST_FIELD_C1_B | CUST_FIELD_C1_C | CUST_FIELD_C1_D | CUST_FIELD_C2 | CUST_FIELD_C30_A | CUST_FIELD_C30_B | CUST_FIELD_C30_C | CUST_FIELD_C30_D | CUST_FIELD_C4 | CUST_FIELD_C6 | CUST_FIELD_C8 | CUST_FIELD_N12_A | CUST_FIELD_N12_B | CUST_FIELD_N12_C | CUST_FIELD_N12_D | CUST_FIELD_N15_A | CUST_FIELD_N15_B | CUST_FIELD_N15_C | CUST_FIELD_N15_D | CUST_ID | CUST_LEVEL | CUSTOMER_ALC | CUSTOMER_DO | CUSTOMER_TYPE | CUST_STATUS | CUST_STATUS_DT | CUST_USF_STATUS | DATE_LAST_MAINT | EMPLID | EO_FROM_CURRENCY | EO_PROCESS_INST | EXPIRATION_DATE | EXP_PENDING | FA_SPNSR_BASE_ID | FEDERAL_INDICATOR | FED_SHARE_PCT | FED_SP_TYPE | FOREIGN_FLAG | FORMER_NAME_1 | FORMER_NAME_2 | FSS_OFFSET_DAYS | GGOV_FLG | GM_DEL_LOC_REFS_SW | GM_FEDERAL_FLAG | GM_LOC_SPONSOR_ID | GRANTS_SPONSOR_FLG | HOLD_UPDATE_SW | INDIRECT_CUST_FLG | IPAC_INTERFACE | LAST_MAINT_OPRID | LASTUPDDTTM | LOC_INDICATOR | MULTI_PI | NAME1 | NAME1_AC | NAME2 | NAME2_AC | NAME3 | NAME3_AC | NAMESHORT | OFAC_STATUS | PARENT_CUST_ID | PARENT_SETID | REASON_CD | REFER_TO_CUST_ID | REFER_TO_SETID | REMIT_FROM_CUST_ID | REMIT_FROM_SETID | REPORTS_TO_SPONSOR | REVIEW_DAYS | ROLEUSER | SETID | SHIP_TO_FLG | SINCE_DT | SOLD_TO_FLG | SOURCE_SYSTEM | SPNSR_LEVEL | SPNSR_PROGRAM | SPNSR_SALARY_CAP | SPNSR_TYPE | STCUST_DAYS | STOCK_SYMBOL | SUBCUST_QUAL1 | SUBCUST_QUAL2 | SUBCUST_USE | SYMBOL_REQ | TAXPAYER_ID | TEMPLATE_ADDR | TRADING_PARTNER | US_FLAG_CARRIER | VENDOR_ID | VENDOR_SETID | WEB_URL,RH,RH,Ventes & Clients,0.6695,medium,1,0.5,rare_class_uncertain
1133448,PAYGROUP_LANG,PS_PAYGROUP_LANG,COMPANY | DESCR | DESCRSHORT | EFFDT | LANGUAGE_CD | PAYGROUP,RH,RH,Other,0.6698,medium,1,1.0,rare_class_uncertain
1076683,SYSADM.PS_TD_PROMO_MERBRK,PS_TD_PROMO_MERBRK,BREAK_QTY_HIGH | BREAK_QTY_LOW | CURRENCY_CD | DISCOUNT | EOEP_ADJST_FLG | EOEP_VAR_TYPE | FG_DISCOUNT | FG_PRICE | FG_PRODUCT_ID | FG_QUANTITY | FG_UOM | MERCH_TYPE | METRICS | PPRC_PROMO_CD | SEQNO | SETID | TD_FG_PCT_AMT_TYPE | TD_PCT_AMT_TYPE | UNIT_OF_MEASURE,Ventes & Clients,Ventes & Clients,Finance & Contrôle,0.6702,medium,1,1.0,rare_class_uncertain
1071844,SYSADM.PS_RS_SO_COMP_WS,PS_RS_SO_COMP_WS,COMPETENCY | DESCR | SELECT_CB,RH,RH,IT & Sécurité,0.6721,medium,1,0.5,rare_class_uncertain
1038339,SYSADM.PS_GM_OPPTY_DTL_EX,PS_GM_OPPTY_DTL_EX,ACTUAL_BILL_RATE | ACTUAL_COST_RATE | ADJUSTED_FLAG_BILL | ADJUSTED_FLAG_COST | ADJUSTMENT_BILLAMT | ADJUSTMENT_BILLPCT | ADJUSTMENT_BILL_RT | ADJUSTMENT_COSTAMT | ADJUSTMENT_COSTPCT | ADJUSTMENT_COST_RT | ADJUST_OPTION_BILL | ADJUST_OPTION_COST | ASSET_ITEM_ID | BEGIN_DT | BILL_AMT | BUDGET_CATEGORY | BUDGET_ID | BUDGET_LN | BUDGET_PERIOD_GM | BUSINESS_UNIT | COST_AMT | CURRENCY_CD | DESCR | DESCR50 | EMPLID | END_DT | GM_TEAM_MEMBER | NBR_OF_DAYS | NBR_OF_HOURS | NOTE | PM_MARGIN_PCT | POOL_ID | PROJ_ROLE | PROPOSAL_ID | QTY_INTEGER | QTY_X_HOURS | QTY_X_WEEKS | REGION_CD | RES_RATE_FLG | REVIEW | RS_RESRC_TEMPLT_ID | SEQ_NUM | STD_BILL_RATE | STD_COST_RATE | SUBCONTRACT_TYPES | SUB_PROP_NBR | TEAM_MEMBER | TEAM_MEMBER_CLASS | TEAM_MEMBER_IND | UNIT_OF_MEASURE | VERSION_ID | WEEKLY_WEEKS,Ventes & Clients,Ventes & Clients,Finance & Contrôle,0.6726,medium,1,1.0,rare_class_uncertain
1043466,SYSADM.PS_INSTALLATION_FO,PS_INSTALLATION_FO,ATTACH_TYPE | COUNTRY | EMPL_ORG_RECNAME | ESS_DEPTID | FO_ADDL_JOBS_HRLY | FO_ADDL_JOBS_SLRY | FO_AFTER_UPD_STS | FO_ALLOW_ADDIT | FO_ALLOW_REOP | FO_APPLY_REGIST | FO_APPLY_URL | FO_ASSGN_CHG_DATE | FO_CHG_QUANTITY | FO_CHGSHIPTOWRK | FO_EMAIL_EVENT | FO_EXP_ASGN | FO_HIRE | FO_JOBDIST | FO_JOBDIST_ID | FO_MAP | FO_OI_VENDOR_ID | FO_PSFT_DOMAIN | FO_RESUME_PARSING | FO_USE_RS_CALENDAR | LANG_CD | LAST_HIST_ID | LAST_PRCS_INSTANCE | ORG_FIELDNAME | ORG_RECNAME | ROLENAME | SETID_DEPT | SYSTEM_EMAIL_ADDR | TASK_TYPE | TREE_NAME,RH,RH,IT & Sécurité,0.6727,medium,1,1.0,rare_class_uncertain
1102347,CUST_TEO2,PS_CUST_TEO2,ADD_DT | ADDRESS_SEQ_BRK | ADDRESS_SEQ_IND | ADDRESS_SEQ_NUM | ADDRESS_SEQ_SHIP | ADDRESS_SEQ_SOLD | ALLOW_COPI | BILL_TO_FLG | BROKER_FLG | CFDA_NBR | CNTCT_SEQ_IPAC | CNTCT_SEQ_NUM | CNTCT_SEQ_SHIP | CNTCT_SEQ_SOLD | CONSOL_BUS_UNIT | CONT_ALLOW_PCT | CONT_NO_ALLW_PCT | CORPORATE_CUST_ID | CORPORATE_SETID | COST_LIV_INCR_PCT | CRSPD_CUST_ID | CRSPD_SETID | CURRENCY_CD | CUR_RT_TYPE | CUST_FIELD_C10_A | CUST_FIELD_C10_B | CUST_FIELD_C10_C | CUST_FIELD_C10_D | CUST_FIELD_C1_A | CUST_FIELD_C1_B | CUST_FIELD_C1_C | CUST_FIELD_C1_D | CUST_FIELD_C2 | CUST_FIELD_C30_A | CUST_FIELD_C30_B | CUST_FIELD_C30_C | CUST_FIELD_C30_D | CUST_FIELD_C4 | CUST_FIELD_C6 | CUST_FIELD_C8 | CUST_FIELD_N12_A | CUST_FIELD_N12_B | CUST_FIELD_N12_C | CUST_FIELD_N12_D | CUST_FIELD_N15_A | CUST_FIELD_N15_B | CUST_FIELD_N15_C | CUST_FIELD_N15_D | CUST_ID | CUST_LEVEL | CUSTOMER_ALC | CUSTOMER_DO | CUSTOMER_TYPE | CUST_STATUS | CUST_STATUS_DT | CUST_USF_STATUS | DATE_LAST_MAINT | EMPLID | EO_FROM_CURRENCY | EO_PROCESS_INST | EXPIRATION_DATE | EXP_PENDING | FA_SPNSR_BASE_ID | FEDERAL_INDICATOR | FED_SHARE_PCT | FED_SP_TYPE | FOREIGN_FLAG | FORMER_NAME_1 | FORMER_NAME_2 | FSS_OFFSET_DAYS | GGOV_FLG | GM_DEL_LOC_REFS_SW | GM_FEDERAL_FLAG | GM_LOC_SPONSOR_ID | GRANTS_SPONSOR_FLG | HOLD_UPDATE_SW | INDIRECT_CUST_FLG | IPAC_INTERFACE | LAST_MAINT_OPRID | LASTUPDDTTM | LOC_INDICATOR | MULTI_PI | NAME1 | NAME1_AC | NAME2 | NAME2_AC | NAME3 | NAME3_AC | NAMESHORT | OFAC_STATUS | PARENT_CUST_ID | PARENT_SETID | REASON_CD | REFER_TO_CUST_ID | REFER_TO_SETID | REMIT_FROM_CUST_ID | REMIT_FROM_SETID | REPORTS_TO_SPONSOR | REVIEW_DAYS | ROLEUSER | SETID | SHIP_TO_FLG | SINCE_DT | SOLD_TO_FLG | SOURCE_SYSTEM | SPNSR_LEVEL | SPNSR_PROGRAM | SPNSR_SALARY_CAP | SPNSR_TYPE | STCUST_DAYS | STOCK_SYMBOL | SUBCUST_QUAL1 | SUBCUST_QUAL2 | SUBCUST_USE | SYMBOL_REQ | TAXPAYER_ID | TEMPLATE_ADDR | TRADING_PARTNER | US_FLAG_CARRIER | VENDOR_ID | VENDOR_SETID | WEB_URL,RH,RH,Ventes & Clients,0.6729,medium,1,0.5,rare_class_uncertain
1030365,SYSADM.PS_EOEC_CCI_CARD,PS_EOEC_CCI_CARD,EOEC_CCI_CVNUM | EOEC_CCI_EXPMO | EOEC_CCI_EXPYR | EOEC_CCI_FNAME | EOEC_CCI_FULLNAME | EOEC_CCI_LNAME | EOEC_CCI_MAGDATA | EOEC_CCI_NUMBER | EOEC_CCI_TYPE,RH,RH,Other,0.6733,medium,1,1.0,rare_class_uncertain
1028355,SYSADM.PS_EB_PAY_DTL_CNTL,PS_EB_PAY_DTL_CNTL,NOTHING,RH,RH,Supply Chain / Logistique / Production,0.6733,medium,1,1.0,rare_class_uncertain
1130462,OCHTRPTREGTAO,PS_OCHTRPTREGTAO,BUSINESS_UNIT | EFFDT | EFF_STATUS | GLOBAL_FLAG | ORDER_NO | PROCESS_INSTANCE | REGION_CD | SETID | SHIP_TO_CUST_ID,Supply Chain / Logistique / Production,Ventes & Clients,Supply Chain / Logistique / Production,0.6734,medium,0,0.5,rare_class_uncertain
1105708,EARNINGS_LANG,PS_EARNINGS_LANG,DESCR | DESCRSHORT | EFFDT | ERNCD | LANGUAGE_CD,RH,RH,Other,0.6742,medium,1,1.0,rare_class_uncertain
1132601,ORD_PRCADJ_DATE,PS_ORD_PRCADJ_DATE,BUSINESS_UNIT | DATE_BEGIN | DATE_END | EOEP_DATE_NAME | EOEP_DATE_TYPE | EOEP_RANGE_ID | EOEP_RULE_ID | ORDER_INT_LINE_NO | ORDER_NO | SCHED_LINE_NBR,Ventes & Clients,Ventes & Clients,Achats & Fournisseurs,0.675,medium,1,1.0,rare_class_uncertain
1059974,SYSADM.PS_PL_SO_HDR_TMP,PS_PL_SO_HDR_TMP,BUSINESS_UNIT_IN | BUSINESS_UNIT_OM | ORDER_NO | SHIP_TO_CUST_ID,Ventes & Clients,Ventes & Clients,Supply Chain / Logistique / Production,0.6751,medium,1,1.0,rare_class_uncertain
1131399,OMETRPTREGTAO,PS_OMETRPTREGTAO,BUSINESS_UNIT | EFFDT | EFF_STATUS | GLOBAL_FLAG | ORDER_NO | PROCESS_INSTANCE | REGION_CD | SETID | SHIP_TO_CUST_ID,Supply Chain / Logistique / Production,Ventes & Clients,Supply Chain / Logistique / Production,0.6767,medium,0,0.5,rare_class_uncertain
1153010,RS_2090AVST_WS,PS_RS_2090AVST_WS,AVG_NUM_REQ | AVG_STAFFING_TIME | DATE_REPORT | DESCR254 | DESCR50 | NUM_OF | TOTAL_SO,RH,RH,Other,0.6792,medium,1,1.0,rare_class_uncertain
1130861,OMBI_PARM_AET,PS_OMBI_PARM_AET,BILL_TO_CUST_ID | BUSINESS_UNIT | BUSINESS_UNIT_IN | BUSINESS_UNIT_INTO | BUSINESS_UNIT_OM | BUSINESS_UNIT_OMTO | BUSINESS_UNIT_TO | IN_DEMAND_UPD_SQL | INTFC_ID | LANGUAGE_CD | ORDER_NO | PAID_ORDERS_FLG | POST_SHIP_INSTANCE | PROCESS_INSTANCE | RESTART_PI | SHIP_ID | SOLD_TO_CUST_ID,Ventes & Clients,Ventes & Clients,IT & Sécurité,0.6797,medium,1,1.0,rare_class_uncertain
1036061,SYSADM.PS_FO_SO_LINE_FF,PS_FO_SO_LINE_FF,BUSINESS_UNIT | COMBINED_SRCH_FLD | COMBINED_SRCH_REF | COMP_OPERATOR | FIELDNAME | FIELDTYPE | FO_SRCH_FLD_VAL | MTCH_COL_ID | ORDERNO | PROMPTED_SELECT | SELECT_DT | SO_ID | SO_LINE | SRCH_CATEGORY | SRCH_PREF_REQ | SRCH_RESUME | VERITY_FIELD,Ventes & Clients,Ventes & Clients,Other,0.6806,medium,1,1.0,rare_class_uncertain
1072725,SYSADM.PS_RUN_OM_REBATES,PS_RUN_OM_REBATES,CNTRCT_ID | END_DATE | LANGUAGE_CD | OPRID | RUN_CNTL_ID | SETID | START_DATE,Ventes & Clients,Ventes & Clients,IT & Sécurité,0.6818,medium,1,1.0,rare_class_uncertain
1018456,SYSADM.PS_CA_PE_PERS_STAT,PS_CA_PE_PERS_STAT,BUSINESS_UNIT | CA_PAGELET_FORMAT | CA_RQST_SRC | COMPONENT_ID | CONTRACT_NUM | CONTRACT_TYPE | CURRENCY_CD | DATE_TYPE | FROM_DATE | FROM_DATE_OPTION | MY_CONTRACTS | OPRID | REGION_CD | SHOW_ACTIVE | SHOW_CLOSED | SHOW_PENDING | SOLD_TO_CUST_ID | SUBCUST_QUAL1 | SUBCUST_QUAL2 | THRU_DATE | THRU_DATE_OPTION,RH,RH,Finance & Contrôle,0.6834,medium,1,0.5,rare_class_uncertain
1122497,HRMN_TARIFF_LNG,PS_HRMN_TARIFF_LNG,DESCR | DESCRSHORT | EFFDT | HARMONIZED_CD | LANGUAGE_CD | SETID,RH,RH,Other,0.6836,medium,1,1.0,rare_class_uncertain
1076593,SYSADM.PS_TD_CUS_PROD_WRK,PS_TD_CUS_PROD_WRK,BUSINESS_UNIT_IN | CURRENCY_CD | CUST_ID | PRODUCT_ID | SETID | UNIT_OF_MEASURE,Ventes & Clients,Ventes & Clients,Other,0.6836,medium,1,1.0,rare_class_uncertain
1155798,SCD_BLDEV_CTX,PS_SCD_BLDEV_CTX,BUSINESS_UNIT | CALENDAR_ID | EMAIL_ADDRESS | EOEC_UL_ID | EOEN_CATEGORY | EOEN_EMAIL_GROUP | EOEN_EMAIL_SUBJECT | EOEN_LAST_DTTIME | EOEN_NOTIFY_TO | EOEN_PRCS_NAME | QRYNAME | SCD_CAL_SETID | SCD_DUE_DATE | SCD_EVAL_NAME | SCD_EVAL_PD_TYPE | SCD_EVAL_PERIOD | SCD_EVAL_STATUS | SCD_EVALTEE_SETID | SCD_EVALUATEE_ID | SCD_EVALUATION_ID | SCD_EVALUATOR_ID | SCD_EVAL_YEAR | SCD_FROM_DATE | SCD_OWNER_ID | SCD_TEMPLATE_ID | SCD_TO_DATE | SCD_VERSION_NBR | SCD_VIEW_TYPE | SEQ_NBR_EOEN,RH,RH,IT & Sécurité,0.6839,medium,1,1.0,rare_class_uncertain
1105632,DST_SET_OM,PS_DST_SET_OM,BUSINESS_UNIT | BUSINESS_UNIT_IN | CUST_ID | CUSTOMER_GROUP | DISTRIB_SET_ID | DISTRIB_TYPE | DOC_TYPE_OM | DST_ID_DIS | DST_ID_REV | DST_ID_SUR | DST_RL_COMBO_CD | DTTIME_ADDED | DTTIME_LAST_MAINT | EFFDT | EFF_STATUS | LAST_MAINT_OPRID | ORDER_GRP | PRODUCT_GROUP | PRODUCT_ID | REGION_CD,Ventes & Clients,Ventes & Clients,Finance & Contrôle,0.6841,medium,1,1.0,rare_class_uncertain
1077579,SYSADM.PS_TRP_POOL_CNT,PS_TRP_POOL_CNT,BUSINESS_UNIT | CONTACT_ID | EFFDT | POOL_ID,RH,RH,Other,0.6846,medium,1,1.0,rare_class_uncertain
1033075,SYSADM.PS_EX_MC3_MN_TA3,PS_EX_MC3_MN_TA3,CRDMEM_ACCT_NBR | CURRENCY_CD | EMPLID | EX_COMP_FLAG | INV_BUS_UNIT | INV_CUR_CD | INV_EXP_DT | MC_ACCT_NUM | MC_ACCT_OPEN_DT | MC_CRDHLD_NAME | MC_CREDIT_LIMIT | MC_EFF_DT | MC_EMPLID | MC_EXPIRE_DT | MC_PROCESS_DT | MC_TRANS_LIMIT | PROCESS_INSTANCE | PROFILE_EXISTS,Finance & Contrôle,RH,Finance & Contrôle,0.6851,medium,0,0.5,rare_class_uncertain
1038551,SYSADM.PS_GM_PROPSL_FORMS,PS_GM_PROPSL_FORMS,ADDBIO | ADD_EQU_ATT | ADD_KEY_ATT | ADDSENKEY | ADDSUPPOR | AGE_ASS | AGE_ASS_DT | APP_CERT | AWD_AMT | BIO_REFERE | BIO_SKETCH | BIOSKETCH | BUDGET_1 | BUDGET_2 | BUDGET_3 | BUDGET_4 | BUDGET_5 | BUDGET_FORM | BUD_JUST | BUSINESS_UNIT | CHANGE_QT | CHANGE_YEAR | CHECK_ADD_ITEM | CHECK_APPCERT | CHECK_BIB | CHECK_BIO_SKECH | CHECK_COST_SHAR | CHECK_CUR_PEND_SUP | CHECK_EQU | CHECK_FACILITY | CHECK_FULLAPP | CHECK_HR_INFO | CHECK_MERIT_REW | CHECK_NOT_INC | CHECK_NSF_COV | CHECK_NSF_DEV_AUTH | CHECK_NSF_FILL | CHECK_NSF_OTH | CHECK_NSF_REG | CHECK_NSF_UNIT | CHECK_PRIOR_SUP | CHECK_PROJ_NAR | CHECK_PROJ_SUM | CHECK_RENEWA | CHECK_RR_BUDGET | CHECK_RR_BUD_JUST | CHECK_RROTHER | CHECK_RR_PERS | CHECK_RR_PROF | CHECK_RRSITE | CHECKSIGNDATE1 | CHECKSIGNDATE2 | CHECKSIGNDATE3 | CHECK_SUP_DOC | CHECK_TYPEAPP | CHECK_URL | CIVIL_ASS_DT | CIVILRIGHTASS | COVER_SHET_RR | CURRENCY_CD | DEVIATION_AUTH | DISCLOSURE_PERM | DIS_PERMI | DOMESTIC_PERF | EMPLID | ENV_IMPACT | ENV_IMPACT_EXPL | ENV_IMP_EXEMT | ENV_IMP_EXEMT_EXPL | EQV_PROP_SUBMITED | FED_ACT | FED_ACT_STATUS | FED_ACT_TYPE | FED_AG_DEPT | FED_AGENCY_NAMES | FED_PROG_NAME | GM_PROG_CODE | GM_PROG_NAME | HANDI_ASS | HANDI_ASS_DT | HIS_IMPACT | HIS_IMPACT_DESC | HUM_SUB_CERT | INCLUE_ACC_RENV | INCLUE_EXPLOR_RSH | INCLUE_FIRST_PI | INCLUE_HIG_RESLU | INCLUE_HIS_PLCE | INCLUE_LOBB_ACT | INCOR_CERT | INTER_GOV_REV | INTER_PART | IRS_CERT | IRSL_LIST | IS_HUM_STM_CEL | IS_INV_PATEN | IS_PRE_RPT | IS_PRO_INCOM | IS_PROPRIE_INC | IS_SMALL_BUS_ELIG | IS_SUB_TO_OTH | LAST_REPORT | LOCAL_HUB_ZONE | MONTH_12_DTL | NASA_CIVIL_SEV | NASA_FTE1 | NASA_FTE2 | NASA_FTE3 | NASA_FTE4 | NASA_FTE5 | NASA_FTE6 | NASA_FY1 | NASA_FY2 | NASA_FY3 | NASA_FY4 | NASA_FY5 | NASA_FY6 | NEW_INV | NRI_PROP_TYPE | NSF_DIV_CODE | NSF_DIV_NAME | ONLY_ADD_FIN | OTH_ATTCH | OTHER_AGENCY | OTHPRJINFO | OUTSIDE_US_EXP | OUTSIDE_US_IND | OUTSIDE_US_OPT_EXP | PARENT_CERT | PERS_FORM | PHS_IMPACT | POST_DOC_FEL | PRE_AGE_NAME | PRE_FILED_DT | PRIMARY_REP_ENTY | PRJNAFL | PRJ_SUM_ABS | PROG_CODE | PROG_NAME | PROGRESS_REP | PROJ_DTL | PROJ_IDENTIFY | PROPOSAL_ID | REP_TYPE_LNG | REP_TYPES | RES_PRP_PRJ_GRP | REV_12372 | REV_12372_DT | REV_PRJ_OBJ | RRCOVERPAGE | RRSENKEY | SBIR_PDPI_COMMIT | SBIR_PDPI_E | SBIR_PDPI_EMPL | SBIR_PDPI_JOINT | SBIR_PHASE2AWARDS | SBIR_PII_RECE | SEX_ASS | SEX_ASS_DT | SF424AC | STATE_CERT | STEM_CELL_IND | STR_TH | STR_TH_GRP | STTR_PDPI_C | STTR_PDPI_J | SUB_CONTRACT_NAME | SUB_CONTRCT_INCL | SUPPLEINFO | SUPPORTFILE | USER_DATE1 | USER_DATE2 | USER_DATE3 | USER_FIELD_1 | USER_FIELD_2 | USER_FIELD_3 | USER_FIELD_4 | USER_FIELD_5 | USER_FLG1 | USER_FLG2 | USER_FLG3 | USER_FLG4 | USER_FLG5 | VERSION_ID | Y_COLL | Y_COPI | Y_EQU | Y_EX | Y_FAC | Y_PI,RH,RH,Finance & Contrôle,0.686,medium,1,1.0,rare_class_uncertain
1076666,SYSADM.PS_TD_PRD_SALE_TMP,PS_TD_PRD_SALE_TMP,AMOUNT | CURRENCY_CD | DESCR | DESCR20_MIXED | PRODUCT_ID | SETID,Ventes & Clients,Ventes & Clients,Finance & Contrôle,0.686,medium,1,1.0,rare_class_uncertain
1049199,SYSADM.PS_OCHTRPTREGTAO,PS_OCHTRPTREGTAO,BUSINESS_UNIT | EFFDT | EFF_STATUS | GLOBAL_FLAG | ORDER_NO | PROCESS_INSTANCE | REGION_CD | SETID | SHIP_TO_CUST_ID,Supply Chain / Logistique / Production,Ventes & Clients,Supply Chain / Logistique / Production,0.6861,medium,0,0.5,rare_class_uncertain
1095044,CA_PE_PERS_STAT,PS_CA_PE_PERS_STAT,BUSINESS_UNIT | CA_PAGELET_FORMAT | CA_RQST_SRC | COMPONENT_ID | CONTRACT_NUM | CONTRACT_TYPE | CURRENCY_CD | DATE_TYPE | FROM_DATE | FROM_DATE_OPTION | MY_CONTRACTS | OPRID | REGION_CD | SHOW_ACTIVE | SHOW_CLOSED | SHOW_PENDING | SOLD_TO_CUST_ID | SUBCUST_QUAL1 | SUBCUST_QUAL2 | THRU_DATE | THRU_DATE_OPTION,RH,RH,Finance & Contrôle,0.6876,medium,1,1.0,rare_class_uncertain
1133257,P6_TIME_JOBCODE,PS_P6_TIME_JOBCODE,AE_APPLID | JOBCODE | OPRID | RUN_CNTL_ID,RH,RH,IT & Sécurité,0.6884,medium,1,1.0,rare_class_uncertain
1028175,SYSADM.PS_DST_SET_OM,PS_DST_SET_OM,BUSINESS_UNIT | BUSINESS_UNIT_IN | CUST_ID | CUSTOMER_GROUP | DISTRIB_SET_ID | DISTRIB_TYPE | DOC_TYPE_OM | DST_ID_DIS | DST_ID_REV | DST_ID_SUR | DST_RL_COMBO_CD | DTTIME_ADDED | DTTIME_LAST_MAINT | EFFDT | EFF_STATUS | LAST_MAINT_OPRID | ORDER_GRP | PRODUCT_GROUP | PRODUCT_ID | REGION_CD,Ventes & Clients,Ventes & Clients,Finance & Contrôle,0.6886,medium,1,0.5,rare_class_uncertain
